location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
North America,2021-01-01,23243870,172351,219628,516063,2982,3501.286,39258.506,291.098,370.948,871.622,5.037,5.914,,,,,,,,no information,2923431,2923431,,6208,266718,0.49,0.49,,450,,592072204,,,,,,,,,,,,,
North America,2021-01-02,23558764,314894,230578.571,519090,3027,3615.429,39790.356,531.851,389.443,876.734,5.113,6.106,,,,,,,,no information,4359541,4359541,,1436110,337651,0.74,0.74,,570,,592072204,,,,,,,,,,,,,
North America,2021-01-03,23792361,233597,238755.429,521088,1998,3612.571,40184.898,394.541,403.254,880.109,3.375,6.102,,,,,,,,no information,4367243,4367243,,7702,337643,0.74,0.74,,570,,592072204,,,,,,,,,,,,,
North America,2021-01-04,24001668,209307,240968.857,524084,2996,3651.143,40538.414,353.516,406.992,885.169,5.06,6.167,,,,,,,,no information,4747410,4747410,,380167,364455,0.8,0.8,,616,,592072204,,,,,,,,,,,,,
North America,2021-01-05,24262332,260664,245372.714,529102,5018,3662.714,40978.671,440.257,414.43,893.644,8.475,6.186,,,,,,,,no information,5042357,5042357,,294947,403738,0.85,0.85,,682,,592072204,,,,,,,,,,,,,
North America,2021-01-06,24549248,286916,248779.714,534444,5342,3707.143,41463.267,484.596,420.185,902.667,9.023,6.261,,,,,,,,no information,5545797,5545367,430,503440,377431,0.94,0.94,0,637,,592072204,,,,,,,,,,,,,
North America,2021-01-07,24857984,308736,255209.286,539759,5315,3811.143,41984.717,521.45,431.044,911.644,8.977,6.437,,,,,,,,no information,6199721,6198634,1087,653924,468928,1.05,1.05,0,792,,592072204,,,,,,,,,,,,,
North America,2021-01-08,25185361,327377,277355.857,545212,5453,4164.143,42537.651,552.934,468.449,920.854,9.21,7.033,,,,,,,,no information,7026104,7024077,2027,826383,586096,1.19,1.19,0,990,,592072204,,,,,,,,,,,,,
North America,2021-01-09,25480120,294759,274479.429,549916,4704,4403.714,43035.494,497.843,463.591,928.799,7.945,7.438,,,,,,,,no information,7069017,7066077,2940,42913,387068,1.19,1.19,0,654,,592072204,,,,,,,,,,,,,
North America,2021-01-10,25716793,236673,274918.857,552616,2700,4504,43435.231,399.737,464.333,933.359,4.56,7.607,,,,,,,,no information,7098885,7095943,2942,29868,390235,1.2,1.2,0,659,,592072204,,,,,,,,,,,,,
North America,2021-01-11,25954895,238102,279032.429,555628,3012,4506.286,43837.381,402.15,471.281,938.446,5.087,7.611,,,,,,,,no information,9443182,9440240,2942,2344297,670825,1.59,1.59,0,1133,,592072204,,,,,,,,,,,,,
North America,2021-01-12,26212693,257798,278623,561732,6104,4661.429,44272.798,435.416,470.59,948.756,10.31,7.873,,,,,,,,no information,9818261,9815238,3023,375079,682272,1.66,1.66,0,1152,,592072204,,,,,,,,,,,,,
North America,2021-01-13,26475393,262700,275163.571,567292,5560,4692.571,44716.494,443.696,464.747,958.147,9.391,7.926,,,,,,,,no information,10899989,9936734,11931,1081728,764885,1.84,1.68,0,1292,,592072204,,,,,,,,,,,,,
North America,2021-01-14,26743127,267734,269306.143,572571,5279,4687.429,45168.692,452.198,454.854,967.063,8.916,7.917,,,,,,,,no information,11948217,10475491,1356578,1048228,821214,2.02,1.77,0.23,1387,,592072204,,,,,,,,,,,,,
North America,2021-01-15,27021303,278176,262277.429,577841,5270,4661.286,45638.527,469.835,442.982,975.964,8.901,7.873,,,,,,,,no information,13229101,11525780,1630531,1280884,886142,2.23,1.95,0.28,1497,,592072204,,,,,,,,,,,,,
North America,2021-01-16,27258251,236948,254018.714,582718,4877,4686,46038.728,400.201,429.033,984.201,8.237,7.915,,,,,,,,no information,13312241,11607537,1631914,83140,891889,2.25,1.96,0.28,1506,,592072204,,,,,,,,,,,,,
North America,2021-01-17,27459347,201096,248936.286,585302,2584,4669.429,46378.375,339.648,420.449,988.565,4.364,7.887,,,,,,,,no information,13348588,11641481,1634317,36347,892815,2.25,1.97,0.28,1508,,592072204,,,,,,,,,,,,,
North America,2021-01-18,27624358,165011,238494.714,587673,2371,4577.857,46657.076,278.701,402.814,992.57,4.005,7.732,,,,,,,,no information,13417429,11706403,1638236,68841,567750,2.27,1.98,0.28,959,,592072204,,,,,,,,,,,,,
North America,2021-01-19,27832533,208175,231405.714,592276,4603,4363.429,47008.68,351.604,390.84,1000.344,7.774,7.37,,,,,,,,no information,16890417,14744506,2057250,3472988,1010308,2.85,2.49,0.35,1706,,592072204,,,,,,,,,,,,,
North America,2021-01-20,28049494,216961,224871.571,598548,6272,4465.143,47375.124,366.443,379.804,1010.938,10.593,7.542,,,,,,,,no information,17754248,15450826,2210001,863831,979180,3,2.61,0.37,1654,,592072204,,,,,,,,,,,,,
North America,2021-01-21,28279289,229795,219451.714,604819,6271,4606.857,47763.244,388.12,370.65,1021.529,10.592,7.781,,,,,,,,no information,18871355,16316836,2456363,1117107,989020,3.19,2.76,0.41,1670,,592072204,,,,,,,,,,,,,
North America,2021-01-22,28503932,224643,211804.143,610413,5594,4653.143,48142.662,379.418,357.734,1030.977,9.448,7.859,,,,,,,,no information,20535508,17600936,2826659,1664153,1043772,3.47,2.97,0.48,1763,,592072204,,,,,,,,,,,,,
North America,2021-01-23,28706548,202616,206899.571,615465,5052,4678.143,48484.877,342.215,349.45,1039.51,8.533,7.901,,,,,,,,no information,21995911,18771858,3104273,1460403,1240524,3.72,3.17,0.52,2095,,592072204,,,,,,,,,,,,,
North America,2021-01-24,28858362,151814,199859.286,618090,2625,4684,48741.288,256.411,337.559,1043.944,4.434,7.911,,,,,,,,no information,23333473,19905191,3298594,1337562,1426412,3.94,3.36,0.56,2409,,592072204,,,,,,,,,,,,,
North America,2021-01-25,29030149,171787,200827.286,620979,2889,4758,49031.434,290.145,339.194,1048.823,4.879,8.036,,,,,,,,no information,24276954,20699201,3442179,943481,1551361,4.1,3.5,0.58,2620,,592072204,,,,,,,,,,,,,
North America,2021-01-26,29205815,175666,196183.143,627004,6025,4961.143,49328.131,296.697,331.35,1058.999,10.176,8.379,,,,,,,,no information,25120324,21375021,3588467,843370,1175701,4.24,3.61,0.61,1986,,592072204,,,,,,,,,,,,,
North America,2021-01-27,29389053,183238,191365.571,632826,5822,4896.857,49637.616,309.486,323.213,1068.832,9.833,8.271,,,,,,,,no information,26262192,22181597,3916984,1141868,1215421,4.44,3.75,0.66,2053,,592072204,,,,,,,,,,,,,
North America,2021-01-28,29587800,198747,186930.143,638676,5850,4836.714,49973.297,335.68,315.722,1078.713,9.881,8.169,,,,,,,,no information,27829918,23209163,4388735,1567726,1279795,4.7,3.92,0.74,2162,,592072204,,,,,,,,,,,,,
North America,2021-01-29,29782718,194918,182683.714,644007,5331,4799.143,50302.51,329.213,308.55,1087.717,9.004,8.106,,,,,,,,no information,29546493,24385157,4915881,1716575,1287284,4.99,4.12,0.83,2174,,592072204,,,,,,,,,,,,,
North America,2021-01-30,29951077,168359,177789.857,648533,4526,4724,50586.866,284.356,300.284,1095.361,7.644,7.979,,,,,,,,no information,31264802,25600134,5410624,1718309,1324127,5.28,4.32,0.91,2236,,592072204,,,,,,,,,,,,,
North America,2021-01-31,30079273,128196,174415.857,651039,2506,4707,50803.386,216.521,294.585,1099.594,4.233,7.95,,,,,,,,no information,32818236,26739927,5813295,1553434,1354966,5.54,4.52,0.98,2289,,592072204,,,,,,,,,,,,,
North America,2021-02-01,30228898,149625,171249.857,653902,2863,4703.286,51056.101,252.714,289.238,1104.429,4.836,7.944,,,,,,,,no information,33948827,27577968,6099457,1130591,1381696,5.73,4.66,1.03,2334,,592072204,,,,,,,,,,,,,
North America,2021-02-02,30357581,128683,164538,657984,4082,4425.714,51273.444,217.343,277.902,1111.324,6.894,7.475,,,,,,,,no information,34523796,28005099,6243465,574969,1343353,5.83,4.73,1.05,2269,,592072204,,,,,,,,,,,,,
North America,2021-02-03,30501930,144349,158982.429,663859,5875,4433.286,51517.247,243.803,268.519,1121.247,9.923,7.488,,,,,,,,no information,35643867,28724436,6633064,1120071,1340239,6.02,4.85,1.12,2264,,592072204,,,,,,,,,,,,,
North America,2021-02-04,30636384,134454,149797.714,667857,3998,4168.714,51744.338,227.091,253.006,1127.999,6.753,7.041,,,,,,,,no information,37007482,29490755,7144264,1363615,1311081,6.25,4.98,1.21,2214,,592072204,,,,,,,,,,,,,
North America,2021-02-05,30807602,171218,146412,674838,6981,4404.429,52033.522,289.184,247.287,1139.79,11.791,7.439,,,,,,,,no information,38651060,30506561,7738648,1643578,1300652,6.53,5.15,1.31,2197,,592072204,,,,,,,,,,,,,
North America,2021-02-06,30934020,126418,140420.429,679224,4386,4384.429,52247.04,213.518,237.168,1147.198,7.408,7.405,,,,,,,,no information,40905361,31859648,8575893,2254301,1377223,6.91,5.38,1.45,2326,,592072204,,,,,,,,,,,,,
North America,2021-02-07,31037210,103190,136848.143,681247,2023,4315.429,52421.326,174.286,231.134,1150.615,3.417,7.289,,,,,,,,no information,43094580,33193697,9416231,2189219,1468049,7.28,5.61,1.59,2480,,592072204,,,,,,,,,,,,,
North America,2021-02-08,31140288,103078,130198.571,683599,2352,4242.429,52595.423,174.097,219.903,1154.587,3.972,7.165,,,,,,,,no information,44344424,33973372,9818029,1249844,1485085,7.49,5.74,1.66,2508,,592072204,,,,,,,,,,,,,
North America,2021-02-09,31253680,113392,128014.143,688611,5012,4375.286,52786.94,191.517,216.214,1163.052,8.465,7.39,,,,,,,,no information,45162639,34511874,10158650,818215,1519835,7.63,5.83,1.72,2567,,592072204,,,,,,,,,,,,,
North America,2021-02-10,31368751,115071,123831.571,693442,4831,4226.143,52981.293,194.353,209.149,1171.212,8.159,7.138,,,,,,,,no information,46763543,35439670,10813234,1600904,1588525,7.9,5.99,1.83,2683,,592072204,,,,,,,,,,,,,
North America,2021-02-11,31494320,125569,122562.286,698364,4922,4358.143,53193.377,212.084,207.006,1179.525,8.313,7.361,,,,,,,,no information,48416995,36392553,11553351,1653452,1629930,8.18,6.15,1.95,2753,,592072204,,,,,,,,,,,,,
North America,2021-02-12,31612383,118063,114968.714,702780,4416,3991.714,53392.783,199.406,194.18,1186.984,7.459,6.742,,,,,,,,no information,50474445,37516128,12474877,2057450,1689055,8.53,6.34,2.11,2853,,592072204,,,,,,,,,,,,,
North America,2021-02-13,31718117,105734,112013.857,706356,3576,3876,53571.366,178.583,189.19,1193.023,6.04,6.546,,,,,,,,no information,52740660,38751339,13492164,2266215,1690757,8.91,6.55,2.28,2856,,592072204,,,,,,,,,,,,,
North America,2021-02-14,31792878,74761,107952.571,708061,1705,3830.571,53697.637,126.27,182.33,1195.903,2.88,6.47,,,,,,,,no information,55002377,39992470,14501694,2261717,1701114,9.29,6.75,2.45,2873,,592072204,,,,,,,,,,,,,
North America,2021-02-15,31856540,63662,102321.714,709613,1552,3716.286,53805.161,107.524,172.82,1198.524,2.621,6.277,,,,,,,,no information,55065087,40029575,14524144,62710,1531523,9.3,6.76,2.45,2587,,592072204,,,,,,,,,,,,,
North America,2021-02-16,31936812,80272,97590.286,712870,3257,3465.571,53940.739,135.578,164.828,1204.025,5.501,5.853,,,,,,,,no information,57595677,41584650,15479926,2530590,1776148,9.73,7.02,2.61,3000,,592072204,,,,,,,,,,,,,
North America,2021-02-17,32023223,86411,93496,716485,3615,3291.857,54086.685,145.947,157.913,1210.131,6.106,5.56,,,,,,,,no information,58824984,42320260,15965720,1229307,1723063,9.94,7.15,2.7,2910,,592072204,,,,,,,,,,,,,
North America,2021-02-18,32110904,87681,88083.429,720254,3769,3127.143,54234.777,148.092,148.771,1216.497,6.366,5.282,,,,,,,,no information,60592163,43102687,16678478,1767179,1739310,10.23,7.28,2.82,2938,,592072204,,,,,,,,,,,,,
North America,2021-02-19,32206060,95156,84811,723902,3648,3017.429,54395.494,160.717,143.244,1222.658,6.161,5.096,,,,,,,,no information,62761795,44297077,17899472,2169632,1755336,10.6,7.48,3.02,2965,,592072204,,,,,,,,,,,,,
North America,2021-02-20,32292648,86588,82075.857,726690,2788,2904.857,54541.74,146.246,138.625,1227.367,4.709,4.906,,,,,,,,no information,64607997,45227027,18800010,1846202,1695334,10.91,7.64,3.18,2863,,592072204,,,,,,,,,,,,,
North America,2021-02-21,32359572,66924,80956.286,728360,1670,2899.857,54654.773,113.034,136.734,1230.188,2.821,4.898,,,,,,,,no information,66488579,46104157,19790477,1880582,1640886,11.23,7.79,3.34,2771,,592072204,,,,,,,,,,,,,
North America,2021-02-22,32425678,66106,81305.429,730271,1911,2951.143,54766.425,111.652,137.324,1233.415,3.228,4.984,,,,,,,,no information,67711856,46713470,20403958,1223277,1806681,11.44,7.89,3.45,3051,,592072204,,,,,,,,,,,,,
North America,2021-02-23,32514180,88502,82481.143,733939,3668,3009.857,54915.903,149.478,139.309,1239.611,6.195,5.084,,,,,,,,no information,68694945,47222175,20874635,983089,1585610,11.6,7.98,3.53,2678,,592072204,,,,,,,,,,,,,
North America,2021-02-24,32605314,91134,83155.857,738262,4323,3111,55069.827,153.924,140.449,1246.912,7.301,5.254,,,,,,,,no information,70305087,48064454,21626523,1610142,1640015,11.87,8.12,3.65,2770,,592072204,,,,,,,,,,,,,
North America,2021-02-25,32698599,93285,83956.429,741727,3465,3067.571,55227.384,157.557,141.801,1252.764,5.852,5.181,,,,,,,,no information,72387298,49105862,22642623,2082211,1685019,12.23,8.29,3.82,2846,,592072204,,,,,,,,,,,,,
North America,2021-02-26,32790885,92286,83546.429,744692,2965,2970,55383.254,155.87,141.109,1257.772,5.008,5.016,,,,,,,,no information,74842393,50441641,23750041,2455095,1725800,12.64,8.52,4.01,2915,,592072204,,,,,,,,,,,,,
North America,2021-02-27,32869693,78808,82435,747130,2438,2920,55516.359,133.105,139.231,1261.89,4.118,4.932,,,,,,,,no information,77386002,51871315,24848465,2543609,1825429,13.07,8.76,4.2,3083,,592072204,,,,,,,,,,,,,
North America,2021-02-28,32929404,59711,81404.571,748774,1644,2916.286,55617.21,100.851,137.491,1264.667,2.777,4.926,,,,,,,,no information,79943330,53330173,25935049,2557328,1922107,13.5,9.01,4.38,3246,,592072204,,,,,,,,,,,,,
North America,2021-03-01,32997465,68061,81683.857,750835,2061,2937.714,55732.164,114.954,137.963,1268.148,3.481,4.962,,,,,,,,no information,81830684,54495243,26639969,1887354,2016975,13.82,9.2,4.5,3407,,592072204,,,,,,,,,,,,,
North America,2021-03-02,33069795,72330,79373.571,753933,3098,2856.286,55854.328,122.164,134.061,1273.38,5.232,4.824,,,,,,,,no information,83749892,55692063,27348910,1919208,2150707,14.15,9.41,4.62,3633,,592072204,,,,,,,,,,,,,
North America,2021-03-03,33151922,82127,78086.857,757418,3485,2736.571,55993.039,138.711,131.887,1279.266,5.886,4.622,,,,,,,,no information,85851492,56955820,28171474,2101600,2220915,14.5,9.62,4.76,3751,,592072204,,,,,,,,,,,,,
North America,2021-03-04,33234541,82619,76563.143,760296,2878,2652.714,56132.581,139.542,129.314,1284.127,4.861,4.48,,,,,,,,no information,88088831,58293965,29014106,2237339,2243076,14.88,9.85,4.9,3789,,592072204,,,,,,,,,,,,,
North America,2021-03-05,33314405,79864,74788.571,762889,2593,2599.571,56267.47,134.889,126.317,1288.507,4.38,4.391,,,,,,,,no information,90807132,60112221,29942148,2718301,2280677,15.34,10.15,5.06,3852,,592072204,,,,,,,,,,,,,
North America,2021-03-06,33385858,71453,73737.857,765253,2364,2589,56388.153,120.683,124.542,1292.499,3.993,4.373,,,,,,,,no information,93919679,62131449,31019666,3112547,2361954,15.86,10.49,5.24,3989,,592072204,,,,,,,,,,,,,
North America,2021-03-07,33436023,50165,72374.143,766287,1034,2501.857,56472.881,84.728,122.239,1294.246,1.746,4.226,,,,,,,,no information,96458105,63714188,31931890,2538426,2359254,16.29,10.76,5.39,3985,,592072204,,,,,,,,,,,,,
North America,2021-03-08,33490193,54170,70389.714,767443,1156,2372.571,56564.373,91.492,118.887,1296.198,1.952,4.007,,,,,,,,no information,98379818,65044317,32750353,1921713,2364162,16.62,10.99,5.53,3993,,592072204,,,,,,,,,,,,,
North America,2021-03-09,33563132,72939,70476.714,770237,2794,2329.143,56687.566,123.193,119.034,1300.917,4.719,3.934,,,,,,,,no information,100387729,66527885,33364267,2007911,2376834,16.96,11.24,5.64,4014,,592072204,,,,,,,,,,,,,
North America,2021-03-10,33635276,72144,69050.571,772608,2371,2170,56809.416,121.85,116.625,1304.922,4.005,3.665,,,,,,,,no information,102965173,68432881,34172746,2577444,2444812,17.39,11.56,5.77,4129,,592072204,,,,,,,,,,,,,
North America,2021-03-11,33711948,76672,68201,774921,2313,2089.286,56938.913,129.498,115.19,1308.829,3.907,3.529,,,,,,,,no information,105946153,70235614,35135880,2980980,2551046,17.89,11.86,5.93,4309,,592072204,,,,,,,,,,,,,
North America,2021-03-12,33789098,77150,67813.286,777293,2372,2057.714,57069.219,130.305,114.535,1312.835,4.006,3.475,,,,,,,,no information,109255451,72817557,36281786,3309298,2635474,18.45,12.3,6.13,4451,,592072204,,,,,,,,,,,,,
North America,2021-03-13,33854559,65461,66957.286,779015,1722,1966,57179.781,110.563,113.09,1315.743,2.908,3.321,,,,,,,,no information,114147224,76049469,38214475,4891773,2889649,19.28,12.84,6.45,4881,,592072204,,,,,,,,,,,,,
North America,2021-03-14,33901039,46480,66430.857,779872,857,1940.714,57258.285,78.504,112.201,1317.191,1.447,3.278,,,,,,,,no information,115752942,77201444,38745976,1605718,2756405,19.55,13.04,6.54,4656,,592072204,,,,,,,,,,,,,
North America,2021-03-15,33965968,64929,67967.857,780963,1091,1931.429,57367.949,109.664,114.797,1319.033,1.843,3.262,,,,,,,,no information,118077395,78763515,39633170,2324453,2813940,19.94,13.3,6.69,4753,,592072204,,,,,,,,,,,,,
North America,2021-03-16,34029637,63669,66643.571,782435,1472,1742.571,57475.485,107.536,112.56,1321.52,2.486,2.943,,,,,,,,no information,120007580,79987194,40345618,1930185,2802836,20.27,13.51,6.81,4734,,592072204,,,,,,,,,,,,,
North America,2021-03-17,34103281,73644,66857.857,784552,2117,1706.286,57599.868,124.383,112.922,1325.095,3.576,2.882,,,,,,,,no information,122703960,82022023,41314765,2696380,2819827,20.72,13.85,6.98,4763,,592072204,,,,,,,,,,,,,
North America,2021-03-18,34178086,74805,66591.143,787001,2449,1725.714,57726.213,126.344,112.471,1329.231,4.136,2.915,,,,,,,,no information,125832651,84212221,42378875,3128691,2840928,21.25,14.22,7.16,4798,,592072204,,,,,,,,,,,,,
North America,2021-03-19,34255431,77345,66619,788878,1877,1655,57856.847,130.634,112.518,1332.402,3.17,2.795,,,,,,,,no information,128844154,86128633,43338437,3011503,2798386,21.76,14.55,7.32,4726,,592072204,,,,,,,,,,,,,
North America,2021-03-20,34324254,68823,67099.286,790312,1434,1613.857,57973.088,116.241,113.33,1334.824,2.422,2.726,,,,,,,,no information,132380824,88860539,44494104,3536670,2604800,22.36,15.01,7.51,4399,,592072204,,,,,,,,,,,,,
North America,2021-03-21,34366563,42309,66503.429,791037,725,1595,58044.547,71.459,112.323,1336.048,1.225,2.694,,,,,,,,no information,135681308,91146471,45623357,3300484,2846909,22.92,15.39,7.71,4808,,592072204,,,,,,,,,,,,,
North America,2021-03-22,34427477,60914,65929.857,792061,1024,1585.429,58147.43,102.883,111.354,1337.778,1.73,2.678,,,,,,,,no information,138101152,92822953,46464760,2419844,2860537,23.33,15.68,7.85,4831,,592072204,,,,,,,,,,,,,
North America,2021-03-23,34496048,68571,66630.143,793852,1791,1631,58263.245,115.815,112.537,1340.803,3.025,2.755,,,,,,,,no information,140209776,94232840,47091691,2108624,2886028,23.68,15.92,7.95,4874,,592072204,,,,,,,,,,,,,
North America,2021-03-24,34596802,100754,70503,796027,2175,1639.286,58433.417,170.172,119.078,1344.476,3.674,2.769,,,,,,,,no information,142873856,96259278,47991341,2664080,2881414,24.13,16.26,8.11,4867,,592072204,,,,,,,,,,,,,
North America,2021-03-25,34679277,82475,71598.714,798101,2074,1585.714,58572.716,139.299,120.929,1347.979,3.503,2.678,,,,,,,,no information,146087794,98450040,49108848,3213938,2893592,24.67,16.63,8.29,4887,,592072204,,,,,,,,,,,,,
North America,2021-03-26,34772676,93399,73892.143,800023,1922,1592.143,58730.465,157.749,124.803,1351.225,3.246,2.689,,,,,,,,no information,149947822,101102688,50427778,3860028,3014810,25.33,17.08,8.52,5092,,592072204,,,,,,,,,,,,,
North America,2021-03-27,34848614,75938,74908.571,801462,1439,1592.857,58858.723,128.258,126.519,1353.656,2.43,2.69,,,,,,,,no information,153864474,103650011,51896161,3916652,3069093,25.99,17.51,8.77,5184,,592072204,,,,,,,,,,,,,
North America,2021-03-28,34900771,52157,76315.429,802235,773,1599.714,58946.816,88.092,128.895,1354.961,1.306,2.702,,,,,,,,no information,157453648,105748213,53352258,3589174,3110334,26.59,17.86,9.01,5253,,592072204,,,,,,,,,,,,,
North America,2021-03-29,34979967,79196,78927.143,803230,995,1595.571,59080.576,133.761,133.307,1356.642,1.681,2.695,,,,,,,,no information,160272257,107629335,54458837,2818609,3167301,27.07,18.18,9.2,5350,,592072204,,,,,,,,,,,,,
North America,2021-03-30,35055062,75095,79859.143,805017,1787,1595,59207.41,126.834,134.881,1359.66,3.018,2.694,,,,,,,,no information,162736145,108882398,55330711,2463888,3218053,27.49,18.39,9.35,5435,,592072204,,,,,,,,,,,,,
North America,2021-03-31,35139540,84478,77534,806789,1772,1537.429,59350.092,142.682,130.954,1362.653,2.993,2.597,,,,,,,,no information,166112068,111419889,56617112,3375923,3319745,28.06,18.82,9.56,5607,,592072204,,,,,,,,,,,,,
North America,2021-04-01,35233899,94359,79231.714,808413,1624,1473.143,59509.463,159.371,133.821,1365.396,2.743,2.488,,,,,,,,no information,169727352,113633366,58112503,3615284,3377080,28.67,19.19,9.82,5704,,592072204,,,,,,,,,,,,,
North America,2021-04-02,35313511,79612,77262.143,809617,1204,1370.571,59643.926,134.463,130.494,1367.43,2.034,2.315,,,,,,,,no information,174671219,116725100,60124199,4943867,3531914,29.5,19.71,10.15,5965,,592072204,,,,,,,,,,,,,
North America,2021-04-03,35388603,75092,77141.286,810585,968,1303.286,59770.756,126.829,130.29,1369.064,1.635,2.201,,,,,,,,no information,179308779,119659978,62026999,4637560,3634901,30.28,20.21,10.48,6139,,592072204,,,,,,,,,,,,,
North America,2021-04-04,35431266,42663,75785,811077,492,1263.143,59842.813,72.057,128,1369.895,0.831,2.133,,,,,,,,no information,182842094,121799187,63615617,3533315,3626921,30.88,20.57,10.74,6126,,592072204,,,,,,,,,,,,,
North America,2021-04-05,35520871,89605,77272,811927,850,1242.429,59994.154,151.341,130.511,1371.331,1.436,2.098,,,,,,,,no information,185434051,123465835,64685607,2591957,3594542,31.32,20.85,10.93,6071,,592072204,,,,,,,,,,,,,
North America,2021-04-06,35604902,84031,78548.571,813505,1578,1212.571,60136.081,141.927,132.667,1373.996,2.665,2.048,,,,,,,,no information,187579311,124782458,65520681,2145260,3549024,31.68,21.08,11.07,5994,,592072204,,,,,,,,,,,,,
North America,2021-04-07,35696433,91531,79556.143,816815,3310,1432.286,60290.675,154.594,134.369,1379.587,5.591,2.419,,,,,,,,no information,191186436,127003959,67121582,3607125,3582053,32.29,21.45,11.34,6050,,592072204,,,,,,,,,,,,,
North America,2021-04-08,35794790,98357,80127.286,818496,1681,1440.429,60456.799,166.123,135.334,1382.426,2.839,2.433,,,,,,,,no information,195434677,129937608,69118999,4248241,3672475,33.01,21.95,11.67,6203,,592072204,,,,,,,,,,,,,
North America,2021-04-09,35898729,103939,83602.571,820431,1935,1544.857,60632.35,175.551,141.203,1385.694,3.268,2.609,,,,,,,,no information,200123394,132883050,71334515,4688717,3636025,33.8,22.44,12.05,6141,,592072204,,,,,,,,,,,,,
North America,2021-04-10,35983941,85212,85048.286,823420,2989,1833.571,60776.271,143.922,143.645,1390.743,5.048,3.097,,,,,,,,no information,205259444,135984623,73964893,5136050,3707238,34.67,22.97,12.49,6261,,592072204,,,,,,,,,,,,,
North America,2021-04-11,36043759,59818,87499,823942,522,1837.857,60877.303,101.032,147.784,1391.624,0.882,3.104,,,,,,,,no information,209237446,138409968,75999523,3978002,3770765,35.34,23.38,12.84,6369,,592072204,,,,,,,,,,,,,
